,Project.ID,Target,Path,Num_ID
11,TCGA-KIRP,1,8649de39-d12a-4acb-b90e-34776155f5b5/f6fb30c8-809f-4a8d-a703-01aeab144882.methylation_array.sesame.level3betas.txt,17
12,TCGA-KIRP,1,406940a9-290c-49a9-b433-7fd91c619946/3c8956f1-9579-47f8-97bc-201c53adea3f.methylation_array.sesame.level3betas.txt,17
13,TCGA-KIRP,1,ac6a9433-e481-40d1-a62d-e99c10eebc56/408ef911-ab08-4574-b034-6a8daeff5323.methylation_array.sesame.level3betas.txt,17
14,TCGA-KIRP,1,9ffb3a83-d5eb-4c7a-bec7-c28be21b8071/b8c221f4-053c-45a2-81e5-8e34d7a44497.methylation_array.sesame.level3betas.txt,17
15,TCGA-KIRP,0,01e4efef-3b0a-4e3b-8a22-7e715b3419ff/b28529e7-5809-4099-b548-15074432f1ab.methylation_array.sesame.level3betas.txt,17
16,TCGA-KIRP,1,354fa61d-34f7-4033-a1e6-c570ec3dbca2/bfdd2ca5-759b-469c-92a5-2e66c138fee2.methylation_array.sesame.level3betas.txt,17
17,TCGA-KIRP,1,3444de93-a7fc-4c44-acbb-4b39c0315df5/b20158ef-4f44-45b8-b57d-46aa6e1770b2.methylation_array.sesame.level3betas.txt,17
18,TCGA-KIRP,1,dd1e64ba-c802-4264-acfc-a52342870739/dd9ff4d8-be58-4675-8ed8-a69e4e56c6b5.methylation_array.sesame.level3betas.txt,17
19,TCGA-KIRP,1,0eb90b93-c699-48e8-9e9d-fac5cdc2014a/abc604cb-b51c-4ea1-aed0-1c52c7630178.methylation_array.sesame.level3betas.txt,17
20,TCGA-KIRP,0,404cac5c-8472-4200-8f0f-77602959d7aa/54ff7204-f753-4e82-925e-7dc9f43f0a9b.methylation_array.sesame.level3betas.txt,17
21,TCGA-KIRP,0,67306519-812c-4c56-821e-f21740424e36/8cde1340-f58d-41b8-ad0f-51cd0a123c7a.methylation_array.sesame.level3betas.txt,17
22,TCGA-KIRP,1,ef05b8c8-bff1-47af-8871-567898101784/428545ce-30d0-4f62-bc27-01a72e7b4ef6.methylation_array.sesame.level3betas.txt,17
23,TCGA-KIRP,0,66896a30-1604-4d6b-a0d1-497048e0c628/62212fb8-5584-4cc7-8f4f-57dc2bfaffa4.methylation_array.sesame.level3betas.txt,17
24,TCGA-KIRP,1,93160149-40fd-4c34-9489-fb1e12160d77/9dfa2a1e-4d35-40c1-86dc-90de55beeb4e.methylation_array.sesame.level3betas.txt,17
25,TCGA-KIRP,1,b6cd7df4-fdd2-4ec8-8b5f-cbbc5fb5754c/dfe69e4d-4a77-44cd-a7c2-0e83a3754b20.methylation_array.sesame.level3betas.txt,17
26,TCGA-KIRP,1,e9f37583-6868-4bf8-a50d-6c6eb77b3291/a3af8e10-2ea5-4e95-809d-82af7ffae349.methylation_array.sesame.level3betas.txt,17
27,TCGA-KIRP,1,a6af1260-3360-49a1-ade8-f19bdbd16f71/3808b1e7-62f7-4173-917f-4d8ce6e3cc40.methylation_array.sesame.level3betas.txt,17
28,TCGA-KIRP,1,8f0734b9-2617-4f50-9bb3-26d1cf029558/fa90cdc3-578a-466d-bb7d-bad6bc938287.methylation_array.sesame.level3betas.txt,17
29,TCGA-KIRP,1,21c9f67b-29fb-4b05-953d-672179bf3952/b20f9202-c749-411a-a5b2-5673c8328091.methylation_array.sesame.level3betas.txt,17
30,TCGA-KIRP,1,3ad87c05-8ea2-4e57-8120-fd4eff20d20e/a6a73194-c163-4866-ad72-6b9138d341f9.methylation_array.sesame.level3betas.txt,17
31,TCGA-KIRP,1,b2f9279c-93b0-46cf-b747-7449cbba677d/57e400ac-68a7-4819-b742-ef379d57c066.methylation_array.sesame.level3betas.txt,17
32,TCGA-KIRP,1,889172d6-6fef-4b9f-8e7a-4fb8ff4cd919/1110da77-cc1a-49fd-82c3-198d9a56608a.methylation_array.sesame.level3betas.txt,17
33,TCGA-KIRP,1,9632f0ff-c94c-4beb-974c-533f0abf387c/175f7293-5367-4406-9240-bf452d434879.methylation_array.sesame.level3betas.txt,17
34,TCGA-KIRP,1,e1de711d-671d-441c-8040-c01003fa08fd/88e91943-5871-4251-aae2-4ae085082e48.methylation_array.sesame.level3betas.txt,17
35,TCGA-KIRP,1,dcbdbaf2-f72c-4584-be42-255364fc5660/b042bd55-ad92-40f1-91db-7dcc18235a54.methylation_array.sesame.level3betas.txt,17
36,TCGA-KIRP,1,664662d8-37f0-4369-83f3-6f1cef944ab0/eef0b8b7-0ac5-4b79-b3e4-bcb1fefe6dbb.methylation_array.sesame.level3betas.txt,17
37,TCGA-KIRP,1,41dc6d61-cf40-4395-a9ab-236f988c0d4c/dd866b81-7c67-48cc-8e15-8fe2b1be7cba.methylation_array.sesame.level3betas.txt,17
38,TCGA-KIRP,0,78f5e708-4cbf-4950-a7c8-7e3c9cbf8f44/1c1f31d4-28fb-4cf7-84de-ad02c2e6d0dd.methylation_array.sesame.level3betas.txt,17
39,TCGA-KIRP,1,034087af-d47c-4f14-afc0-5824137c2643/91eae496-099e-4a5c-9a9f-c2b148657cff.methylation_array.sesame.level3betas.txt,17
40,TCGA-KIRP,1,7f4720ff-2585-4f81-bc7e-cf015433d6b9/895ed125-e88d-4581-9cbb-07e30a4c76a8.methylation_array.sesame.level3betas.txt,17
41,TCGA-KIRP,1,37e999fc-46e7-4cb3-a3bc-e490c0a3f67e/0bf89361-3f5e-458c-9cb4-22f2f7f3f1a0.methylation_array.sesame.level3betas.txt,17
42,TCGA-PAAD,1,abfc1afd-c794-4107-8968-51c49f89b083/a224499f-28ca-4c2a-b2ad-bffd3c64a199.methylation_array.sesame.level3betas.txt,25
43,TCGA-PAAD,1,fa1b1181-46b8-43e8-8c80-86d05a737e37/8154e2b1-dc44-47aa-85b2-6f54616a7365.methylation_array.sesame.level3betas.txt,25
44,TCGA-PAAD,1,8bb1818f-e7f1-4e95-abd6-46f42208301d/a45f6bfb-22d8-4242-b268-a35a98a9f8b9.methylation_array.sesame.level3betas.txt,25
45,TCGA-KIRP,1,be4348aa-86a2-45df-895e-3e59cac6b3ca/93e3ef7e-73ec-48dd-a5e2-060279f0b39f.methylation_array.sesame.level3betas.txt,17
46,TCGA-KIRP,1,c9ad775a-9e24-4a61-811e-41e1577742d2/5ee8fcd3-dc0e-45af-8058-c504ee82eda0.methylation_array.sesame.level3betas.txt,17
47,TCGA-KIRP,1,6fdc0451-ce23-4871-8b54-64991e73e00c/4079cb4f-4095-4212-8bac-53bcfc79b931.methylation_array.sesame.level3betas.txt,17
48,TCGA-KIRP,1,d4dd95e6-daad-443c-8a24-c45fd0e04465/41010002-9bc4-4cee-8b8f-e2ad915342d3.methylation_array.sesame.level3betas.txt,17
49,TCGA-KIRP,1,53b78053-bab2-4376-9090-d3553a8d3aae/83dee15a-0aca-4a85-809e-9c71de43da85.methylation_array.sesame.level3betas.txt,17
50,TCGA-KIRP,1,d0f5a2be-16ee-4f48-ad70-13d77be01306/454708e0-f472-430d-9722-cf7dc8333ab4.methylation_array.sesame.level3betas.txt,17
51,TCGA-KIRP,1,edd51a0a-ce63-4fe7-b9dd-5620eb86edd4/ffbbdca4-4353-4d10-93d8-0bd6e64346f8.methylation_array.sesame.level3betas.txt,17
52,TCGA-KIRP,1,fbfc1c7d-06e8-48db-9172-9d212b3a4742/ffa187bd-bd14-4a98-b246-d587c1a978c7.methylation_array.sesame.level3betas.txt,17
53,TCGA-KIRP,1,be0b006d-23b6-445d-b5e8-a495e8379ec2/b876d088-5737-43ed-b70a-20de944d9d85.methylation_array.sesame.level3betas.txt,17
54,TCGA-KIRP,1,3aa30437-4435-46fc-a995-626558027451/3be44b2f-9ec1-4e12-8b10-816b7698af13.methylation_array.sesame.level3betas.txt,17
55,TCGA-KIRP,1,aec293e1-15b0-4c5b-ac4b-35191654ee4c/22fc947e-01ed-4a21-96bc-35b9cc3db348.methylation_array.sesame.level3betas.txt,17
56,TCGA-KIRP,1,6e7bf065-2a01-4962-9d2c-e84143be9ab8/423228ae-a6d4-4d8d-8b2b-6bb4822c6755.methylation_array.sesame.level3betas.txt,17
57,TCGA-KIRP,1,dfcd3c9d-c4a0-4db6-842f-dc2694319860/a04f9687-ec88-4db5-aa54-c9e630939b47.methylation_array.sesame.level3betas.txt,17
58,TCGA-KIRP,1,9a6fb9cb-b36b-41f3-ad48-3654934f8ab5/bc602f38-7386-4ce9-a2e1-1e586067bc11.methylation_array.sesame.level3betas.txt,17
59,TCGA-KIRP,1,069fc71d-e825-4006-8ad5-0f0c071a3668/31628c32-e389-464a-9501-193650d8d5f0.methylation_array.sesame.level3betas.txt,17
60,TCGA-KIRP,1,66cdb9a9-4997-4c9d-b7ff-e2c93869c0e3/b7858d84-b505-44cb-84dc-61840cb1eaf6.methylation_array.sesame.level3betas.txt,17
61,TCGA-KIRP,1,c8c483fb-32e4-4781-a0b7-0f517defab36/f73ef3c1-5aa1-4791-8f13-db809028a6de.methylation_array.sesame.level3betas.txt,17
62,TCGA-KIRP,0,fae4a3a6-fd65-42df-bbd4-853bcd75d5be/7af2f56f-cc13-455f-b314-5d18388b0dd3.methylation_array.sesame.level3betas.txt,17
63,TCGA-KIRP,1,afc56754-1003-4119-af20-fe6bbcf38b35/a472bf88-f92c-4312-a39d-f818c9b6237f.methylation_array.sesame.level3betas.txt,17
64,TCGA-KIRP,0,bbbc9154-0234-431e-9bc1-67eb0039d426/f8ca194e-0c9b-471c-9e0c-96771c80f2c9.methylation_array.sesame.level3betas.txt,17
65,TCGA-KIRP,1,8fa10312-24b1-4ef2-a182-5626878c0e46/240e647d-8564-4864-8f12-fd9de024c8f8.methylation_array.sesame.level3betas.txt,17
66,TCGA-KIRP,1,f2007db7-e403-4664-8bbe-128e0c9f9269/80b6d3b5-a0cf-4992-a235-2f637ebd0406.methylation_array.sesame.level3betas.txt,17
67,TCGA-KIRP,1,37c1f75f-230c-40c4-9cb9-c500891d3ff9/ca73f356-141c-4882-9c6f-2dc097f75f41.methylation_array.sesame.level3betas.txt,17
68,TCGA-KIRP,1,4b2c4f08-5ca5-462a-9efe-4fda3f027192/cf22aefd-2a48-4d2e-abea-9ca581f3ceaa.methylation_array.sesame.level3betas.txt,17
69,TCGA-KIRP,1,ef7f2776-b836-407c-a940-348ae7cda1bc/4754fb18-8919-47af-9c52-78c0038024e1.methylation_array.sesame.level3betas.txt,17
70,TCGA-KIRP,1,405d4954-5447-4719-ae8c-957a681b3cb9/679f38d0-42d9-48c1-ae51-8c4c1268e811.methylation_array.sesame.level3betas.txt,17
71,TCGA-KIRP,1,082d441e-da9b-42bd-a321-fdb872e0e102/9150f5e1-8f27-4023-bdd4-c143a83a7b35.methylation_array.sesame.level3betas.txt,17
72,TCGA-KIRP,1,315610e9-5ac1-49e4-9f0b-a4f1af5d9481/c07f4e48-9f2b-4bd5-b033-a68f3e901c1a.methylation_array.sesame.level3betas.txt,17
73,TCGA-KIRP,0,878105e5-16ee-48aa-81c6-6924d642c789/39fa10f4-f54c-4090-81cc-86727eb741bc.methylation_array.sesame.level3betas.txt,17
74,TCGA-KIRP,1,65ceb89a-7748-47a7-bced-45492a234734/0c9d0b4d-dcbd-4fdc-9da6-cab3d0871204.methylation_array.sesame.level3betas.txt,17
75,TCGA-KIRP,1,838e094b-46ab-480f-bd63-1a7af1f9afae/1d866633-877a-4108-9432-70db50156b31.methylation_array.sesame.level3betas.txt,17
76,TCGA-KIRP,1,a3697c67-041a-4b46-9a3a-23f924911d72/afc9ff46-5285-4149-adac-370d81f32f78.methylation_array.sesame.level3betas.txt,17
77,TCGA-KIRP,1,45627502-2555-4f7f-a48b-eeea65af64c7/562c099e-cecf-40a0-a553-f53076098cbc.methylation_array.sesame.level3betas.txt,17
78,TCGA-PAAD,1,a55a5936-9670-44e5-937c-1d6e29314054/d2c9cc73-ab20-47b9-9f3a-2f17c2c2bb99.methylation_array.sesame.level3betas.txt,25
79,TCGA-PAAD,1,37a63eb3-049c-47e3-84ff-7de36074e5cd/009d71d6-b659-4223-bb88-3f54815dff38.methylation_array.sesame.level3betas.txt,25
80,TCGA-PAAD,1,2e554dd9-c8d0-4036-906f-454cd0fe9fc2/e8d145c0-7e5b-4f76-bdd7-7188d1617261.methylation_array.sesame.level3betas.txt,25
81,TCGA-PAAD,1,3cfb492a-06b7-4685-acf0-87e479acfbc5/cd279588-fc80-40f2-966a-e5d7f705060d.methylation_array.sesame.level3betas.txt,25
82,TCGA-PAAD,1,8b9c4a2a-4f12-4600-a0a9-4c8b5d85d75c/2063156f-3d9a-4fe1-8cea-20be4cdf87e7.methylation_array.sesame.level3betas.txt,25
83,TCGA-PAAD,1,451948cc-ed7e-4a83-9a2f-8d8d5493b2a5/b8fbfc1f-1bce-4384-89a3-07e7b5d78a0e.methylation_array.sesame.level3betas.txt,25
84,TCGA-PAAD,1,051cff8d-063f-4551-abd0-88b8ba74c3c1/b088b7cf-2e9b-4cfe-8f87-6e8cccb7c626.methylation_array.sesame.level3betas.txt,25
85,TCGA-PAAD,1,827f32ab-6ef3-4e47-b912-6fd93f79dc48/fe2440e5-5d20-423b-9979-529b8db83e49.methylation_array.sesame.level3betas.txt,25
86,TCGA-PAAD,1,d1539d32-c7ae-45b9-863e-a8e123a663a0/df17e055-fd1e-4f1e-bf19-a57b33cf6876.methylation_array.sesame.level3betas.txt,25
87,TCGA-PAAD,1,81928774-9ca2-480a-8287-4b222af6808f/ab20fa5d-6d31-48bc-9644-444dbde652c7.methylation_array.sesame.level3betas.txt,25
88,TCGA-PAAD,0,0edddf96-0d08-4a0a-98a7-d3803561fd9c/7d5db239-c6b9-4357-95ad-fbe088158e5b.methylation_array.sesame.level3betas.txt,25
89,TCGA-PAAD,1,50d04a2c-210a-4f2a-9719-8882dd9acf3e/fc56d738-aa23-4038-b26f-086dc0467d6c.methylation_array.sesame.level3betas.txt,25
90,TCGA-PAAD,1,c9f287ec-de9e-4baf-9774-e321bb5acad2/a070c05f-fe6b-4eac-b6f1-e521bb020986.methylation_array.sesame.level3betas.txt,25
91,TCGA-PAAD,1,e671bbe3-1afc-4ed4-a085-6a5f13e6cf85/e5755a4f-1b47-48ea-bdf6-0fc353348845.methylation_array.sesame.level3betas.txt,25
92,TCGA-PAAD,1,18428e82-d079-4c68-a906-deddac314a3f/accf3111-5ab7-4800-8a31-e943cf7c1ae4.methylation_array.sesame.level3betas.txt,25
93,TCGA-PAAD,1,52f4f2a7-61ff-436a-8ffa-41dd1465acf8/6588bf53-47b8-4230-9eb5-edfc1bf817d8.methylation_array.sesame.level3betas.txt,25
94,TCGA-PAAD,1,51e3df03-b070-45d2-8847-d0b649c24bec/6f439deb-370c-448f-b409-ef026c2203c9.methylation_array.sesame.level3betas.txt,25
95,TCGA-PAAD,1,e5571233-c9ca-4f37-815a-a83a1028b055/4e0c893d-1045-4eee-b07b-fb67f016cffd.methylation_array.sesame.level3betas.txt,25
96,TCGA-PAAD,1,19fc7db4-87a3-443c-8f3e-3d6c917ba0df/57009b38-7b11-448e-a939-b08b0ca2e1b9.methylation_array.sesame.level3betas.txt,25
97,TCGA-PAAD,1,d81e6e6b-b762-4666-9575-4b170e9ddb33/5c69ae68-10f1-4142-a12c-fe2d8e12d754.methylation_array.sesame.level3betas.txt,25
98,TCGA-PAAD,1,ede24b00-d834-41a0-96b3-ab3a0a704f17/cc07d781-acfc-4514-b03f-d33299e11606.methylation_array.sesame.level3betas.txt,25
99,TCGA-PAAD,1,e11f8238-25a4-40a1-9292-1073fbdc2ffd/a65481ac-5d22-493e-8fac-ef9d3d039f50.methylation_array.sesame.level3betas.txt,25
100,TCGA-PAAD,1,eb440e10-b753-467d-ad8d-fe4142dd03c5/f547ba54-9092-4fd6-af93-a729f502c304.methylation_array.sesame.level3betas.txt,25
101,TCGA-PAAD,1,7ecbe191-b2c7-4173-ae39-91b731fe9f3a/15293aa0-5031-44e4-94a7-fac696f100b5.methylation_array.sesame.level3betas.txt,25
102,TCGA-PAAD,1,263e3496-8d29-4ba4-9ed0-5d311c1e3008/082bc1f6-7ac4-460b-8f67-75448961e8b6.methylation_array.sesame.level3betas.txt,25
103,TCGA-PAAD,1,4dd97bcf-df91-4fa1-88c8-5c1d0e8c590f/fabb4b1a-2590-4b73-8165-17d2d3542b87.methylation_array.sesame.level3betas.txt,25
104,TCGA-PAAD,1,293e556b-4212-4495-baf9-98a416c52788/1370b296-ceb6-43d4-8e8c-cc4d84d61c53.methylation_array.sesame.level3betas.txt,25
105,TCGA-PAAD,0,116fd928-357e-4f50-98db-b0d8fa8a68ca/2e0329c0-d582-4890-a9f1-36be9f87048e.methylation_array.sesame.level3betas.txt,25
106,TCGA-PAAD,1,2fc8c38a-eb7c-4955-bb5e-bfd907aeab3a/a5717cec-a108-4ff4-8652-0dc670c3b98e.methylation_array.sesame.level3betas.txt,25
107,TCGA-PAAD,1,ec8d942d-a801-48ef-814f-aecf80d980d9/582e3a11-c326-45ec-8376-1b48ea5c1dea.methylation_array.sesame.level3betas.txt,25
108,TCGA-PAAD,1,048bf961-7a2c-4793-b413-aab0506a76c3/528b8724-d3bf-4930-b988-b429c85b77cc.methylation_array.sesame.level3betas.txt,25
109,TCGA-PAAD,1,7ac9d292-eac7-409f-b0e8-9c1a960d7401/af2e095d-b10b-44ad-ba84-281e86365386.methylation_array.sesame.level3betas.txt,25
110,TCGA-PAAD,1,6d6d0e82-a3e4-400b-99f3-c7985310ea0d/2f23a674-4d94-42f5-ac2b-24e26c99ec59.methylation_array.sesame.level3betas.txt,25
111,TCGA-PAAD,1,8bd76447-8e24-49e3-92dd-9a1ff6118a15/f4120fc7-e029-4827-b4b8-9e84bcfab285.methylation_array.sesame.level3betas.txt,25
112,TCGA-PAAD,1,d2757132-50ae-40ff-9b53-863f40a8f29b/8a4fd0f0-17a0-4d78-b1b6-3c22fdcceea7.methylation_array.sesame.level3betas.txt,25
113,TCGA-PAAD,1,0242b7b9-01a2-4579-bf0c-7321d954e255/4166a8e0-7a4f-46e1-94a1-fe5e8eb87944.methylation_array.sesame.level3betas.txt,25
114,TCGA-PAAD,1,5555a53f-7eb0-425f-80ba-cf756799b978/6b739dfb-b806-4f45-aacc-1fd2445fd4da.methylation_array.sesame.level3betas.txt,25
115,TCGA-PAAD,1,95b9b664-5cf4-4e6e-b56f-4c880a9cf7d3/de5d0198-7069-4173-a152-b79cac618d05.methylation_array.sesame.level3betas.txt,25
116,TCGA-PAAD,0,0c10572d-e416-48ae-9328-7e626e0534b4/83109b70-f347-4468-bdbc-e169adb5d74a.methylation_array.sesame.level3betas.txt,25
117,TCGA-PAAD,1,e7c6e7d7-7c91-40e8-87ea-ec159618c741/5dbc0df3-121c-4d7d-8068-4213a7660295.methylation_array.sesame.level3betas.txt,25
118,TCGA-PAAD,1,adec349d-e3de-49b9-9438-90b71ae6274d/eb42b251-f623-4360-b7a7-e2d3c4794aa4.methylation_array.sesame.level3betas.txt,25
119,TCGA-PAAD,1,531b3be8-1f43-4210-93c4-292f50de1544/355e0acd-fd44-40ee-af38-d96749bad7e9.methylation_array.sesame.level3betas.txt,25
120,TCGA-PAAD,1,c3a47147-7530-45b9-88f7-41cc3772ebf5/68c05849-d3dc-408e-9dab-c8dcc8b51f1e.methylation_array.sesame.level3betas.txt,25
121,TCGA-PAAD,1,fb4c8e35-f7d5-4b30-a3d7-fd3616d133f7/56a66f40-90a0-4e8c-98ab-327475e84e6f.methylation_array.sesame.level3betas.txt,25
122,TCGA-PAAD,1,96ba8ec3-b3be-4a77-ad38-dd301761fa89/de19d932-6a9d-4ec5-b0cb-a279816e7577.methylation_array.sesame.level3betas.txt,25
123,TCGA-PAAD,1,7088d0ad-5a95-4fd2-af2e-7f424b7082cc/e2d2ac61-5c0a-4db7-8c95-ed6f5cc7ffb5.methylation_array.sesame.level3betas.txt,25
124,TCGA-PAAD,1,3a5449df-d426-4557-bbec-32c2f2aaa06b/9d0dd7d6-3b1f-4600-b4d2-50f04682d635.methylation_array.sesame.level3betas.txt,25
125,TCGA-PAAD,1,f2263b1a-5ce4-4c0a-9720-17271a4e53ea/d663031c-3006-4030-ba79-e01533ff962a.methylation_array.sesame.level3betas.txt,25
126,TCGA-PAAD,1,dba7c2da-f719-4a85-a88f-398bd1b39c01/0314c3a8-ce21-411d-b360-4e55d4bf6408.methylation_array.sesame.level3betas.txt,25
127,TCGA-PAAD,1,90d4154f-cdb5-4d3c-8b7b-f3eafb7993cc/000e3625-a276-4129-820b-6b530a24ab5f.methylation_array.sesame.level3betas.txt,25
128,TCGA-PAAD,1,7e926b2e-6494-4fcf-9a81-a7936e4b0005/6ffea51f-673d-48bc-80ad-ce78848c0ee0.methylation_array.sesame.level3betas.txt,25
129,TCGA-PAAD,1,63f41b86-cb22-48e5-8c8a-e0a0a235a436/b326aaa4-fc39-4e6c-b85d-fc7c9548f9b3.methylation_array.sesame.level3betas.txt,25
130,TCGA-PAAD,1,b990e885-61b7-4dc4-a0f8-70f682e77738/042010b6-e4ee-4bca-954d-dfc5c343ee8d.methylation_array.sesame.level3betas.txt,25
131,TCGA-PAAD,1,e6e105e6-dc1c-41ae-a4a0-de996ee4adf3/916a7ed9-bd1d-4d64-b531-a5abc4ca54a5.methylation_array.sesame.level3betas.txt,25
132,TCGA-PAAD,1,1e6b837e-83e8-4611-93ee-b120526236ff/8cdc2ef3-5814-4f55-8d6d-86534a96fde5.methylation_array.sesame.level3betas.txt,25
133,TCGA-PAAD,1,453d6db0-bfe0-4bb5-a8e1-e786af09f635/ebab4d09-b889-43f5-9172-e2394aedd79e.methylation_array.sesame.level3betas.txt,25
134,TCGA-PAAD,1,c0269fcc-e22e-47d0-8c63-da442ca6c9a5/6f3f68ac-97f1-4791-bad3-c663308a520a.methylation_array.sesame.level3betas.txt,25
135,TCGA-PAAD,1,4b1442eb-0225-4f92-b03a-4348b01149d5/7b8915e9-7664-44b4-9f97-6c21976d9e91.methylation_array.sesame.level3betas.txt,25
136,TCGA-PAAD,1,437f3836-e136-48f6-9ef7-1cd541b547bf/ecc2bbbe-1c16-40b4-bd8f-31a84ac3c0c0.methylation_array.sesame.level3betas.txt,25
137,TCGA-PAAD,0,142232f9-63c9-4405-94bf-5053916ee3b5/88d3b1a2-2a91-4870-8a28-8feff15e5b80.methylation_array.sesame.level3betas.txt,25
138,TCGA-PAAD,1,d890a361-36f8-4250-aa44-1b453d9a40b6/79111ce0-5c77-4625-8dc7-72b63a1a2055.methylation_array.sesame.level3betas.txt,25
139,TCGA-PAAD,1,2bb3b867-abb2-4247-9a52-144f2dbe9a16/af463905-6b39-4e7e-9500-148ce85f4a73.methylation_array.sesame.level3betas.txt,25
140,TCGA-PAAD,0,9c4fc011-72e3-4e20-acd1-2dec37d63e89/c7590713-7673-4818-8de3-1469f8937dc4.methylation_array.sesame.level3betas.txt,25
141,TCGA-PAAD,1,3fc9d84c-21b7-4360-910c-8ade9670454d/91359254-3854-454f-8b5b-b7d7ff987b3a.methylation_array.sesame.level3betas.txt,25
142,TCGA-PAAD,1,3b1e92b0-a6ed-4e50-bd1a-706a439fab93/376da23c-408e-4212-8b84-2545d49873f2.methylation_array.sesame.level3betas.txt,25
143,TCGA-PAAD,1,cda69303-d85b-4b0b-a1f2-d5f2c7c44411/5f253ed0-3b3b-4d7b-ac18-1dbba5637085.methylation_array.sesame.level3betas.txt,25
144,TCGA-PAAD,1,5066930d-7fb0-4927-8853-f2b36e0b3efb/6cbb1991-a876-4a98-b2a1-2d03ce55d798.methylation_array.sesame.level3betas.txt,25
145,TCGA-PAAD,1,42663c8f-789e-41fd-9b20-f6d5d5ea4f4e/c73e0497-bc0e-42c2-a0b9-cd4998f1eda3.methylation_array.sesame.level3betas.txt,25
146,TCGA-PAAD,1,9964cf58-b6b7-4cc5-b57e-f14fd0bf7ec0/ac3cfe94-40a7-41f9-9c2a-66fd7a336590.methylation_array.sesame.level3betas.txt,25
147,TCGA-PAAD,1,57900574-1742-4671-988d-ee265ecb3150/a962583c-80a6-48a8-9ad8-3312d56c4355.methylation_array.sesame.level3betas.txt,25
148,TCGA-PAAD,1,63afeea7-0772-4ffb-b1e3-e83c8e35e3dd/ec68ec97-e804-4a20-a1b5-b44b125ae411.methylation_array.sesame.level3betas.txt,25
149,TCGA-PAAD,1,adaff1bd-9778-4697-b9df-a60274684495/63051493-e260-41c3-ae4b-f0d22d3cd68b.methylation_array.sesame.level3betas.txt,25
150,TCGA-PAAD,1,4e69e8e2-ad3f-4b3a-a3be-655a8a49885a/7649912f-2d6a-4b56-8c94-131593269266.methylation_array.sesame.level3betas.txt,25
151,TCGA-PAAD,1,004d9ded-8ac5-4c8f-a71d-667dc971ac65/340c9e8d-7385-47e6-8288-9f383d4f3d10.methylation_array.sesame.level3betas.txt,25
152,TCGA-PAAD,1,e262957b-a0da-4f58-8db9-dad9b699d72a/e5c1fa0c-e956-4e6e-a0b3-604a12916862.methylation_array.sesame.level3betas.txt,25
153,TCGA-PAAD,1,273139ee-4c71-4234-a372-bf726e4a2d30/644870be-db66-4650-94c6-973d73b9ed7e.methylation_array.sesame.level3betas.txt,25
154,TCGA-PAAD,1,0785ffe4-be67-4ded-abbc-59f7b943d704/5cf389c4-d09e-4fdb-8350-483f57b142d6.methylation_array.sesame.level3betas.txt,25
155,TCGA-PAAD,1,d339081c-a8e6-488a-a266-b64ac6973b84/cf20e0cb-a2bd-4089-a75d-824d403e43ff.methylation_array.sesame.level3betas.txt,25
156,TCGA-PAAD,1,d14de213-2adb-4441-bc09-16e0afd246b0/a0c82462-5a14-4e94-93d0-06aba4c858f6.methylation_array.sesame.level3betas.txt,25
157,TCGA-PAAD,1,34551977-a300-461d-92ae-fb6cf05a24a4/49e8f289-fb3d-4214-b85f-9c27838f5565.methylation_array.sesame.level3betas.txt,25
